Vessel ID,Vessel Name,Owner Company ID,Owner Name,IMO,Verification Status,Confidence,Verified As Of,IMO Verification URL,Fleet Source ID,Vessel Status,Notes
VESSEL_00325,American Courage,COMP_ASC,American Steamship Company,7634226,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7634226,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00326,American Integrity,COMP_ASC,American Steamship Company,7514696,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7514696,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00327,American Mariner,COMP_ASC,American Steamship Company,7812567,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7812567,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00328,American Spirit,COMP_ASC,American Steamship Company,7423392,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7423392,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00329,Burns Harbor,COMP_ASC,American Steamship Company,7514713,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7514713,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00330,H. Lee White,COMP_ASC,American Steamship Company,7366362,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7366362,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00331,Indiana Harbor,COMP_ASC,American Steamship Company,7514701,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7514701,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00332,John J Boland,COMP_ASC,American Steamship Company,7318901,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7318901,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00333,Sam Laud,COMP_ASC,American Steamship Company,7390210,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7390210,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00334,Walter J. McCarthy Jr.,COMP_ASC,American Steamship Company,7514684,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7514684,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00335,Calumet,COMP_GRN,Grand River Navigation,7329314,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7329314,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00336,Defiance,COMP_GRN,Grand River Navigation,8109761,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8109761,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00337,Manitowoc,COMP_GRN,Grand River Navigation,7366398,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7366398,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00338,Menominee,COMP_GRN,Grand River Navigation,5336351,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5336351,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00339,Victory,COMP_GRN,Grand River Navigation,8003292,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8003292,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00340,Olive L Moore,COMP_GRN,Grand River Navigation,,IMO pending,Low,2026-09-07,,SRC_0167,2023 regulator-recorded; IMO unresolved,Generated during v1.9 unified branch merge.
VESSEL_00341,Ashtabula,COMP_GRN,Grand River Navigation,,IMO pending,Low,2026-09-07,,SRC_0167,2023 regulator-recorded; IMO unresolved,Generated during v1.9 unified branch merge.
VESSEL_00342,Cuyahoga,COMP_LOWER_LAKES,Lower Lakes Towing,5166392,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5166392,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00343,Kaministiqua,COMP_LOWER_LAKES,Lower Lakes Towing,8119285,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8119285,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00344,Manitoulin,COMP_LOWER_LAKES,Lower Lakes Towing,8810918,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8810918,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00345,Michipicoten,COMP_LOWER_LAKES,Lower Lakes Towing,5102865,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5102865,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00346,Robert S. Pierson,COMP_LOWER_LAKES,Lower Lakes Towing,7366403,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7366403,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00347,Saginaw,COMP_LOWER_LAKES,Lower Lakes Towing,5173876,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5173876,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00348,Arthur M. Anderson,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,5025691,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5025691,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00349,Cason J. Callaway,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,5065392,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5065392,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00350,Edgar B. Speer,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,7625952,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7625952,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00351,Edwin H. Gott,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,7606061,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7606061,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00352,Great Republic,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,7914236,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7914236,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00353,John G. Munson,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,5173670,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5173670,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00354,Philip R. Clarke,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,5277062,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5277062,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00355,Presque Isle,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,7303877,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7303877,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00356,Roger Blough,COMP_GREAT_LAKES_FLEET,Great Lakes Fleet,7222138,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7222138,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00357,Badger,COMP_LAKE_MICHIGAN_CARFERRY,Lake Michigan Carferry,5033583,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5033583,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00358,Florence Spirit,COMP_MCKEIL,McKeil Marine,9314600,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9314600,SRC_0177,Operating,Generated during v1.9 unified branch merge.
